experiment,instance,instance_stem,instance_variant,drones,iterations,ticks,repeat,exit_code,urgencia,colisiones,tiempo_ejecucion,tiempo_evaluador,tiempo_decodificador
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,6,100000,50,3,0,676092.0,1.0,101.833,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,6,100000,50,4,0,683575.0,1.0,101.742,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,6,100000,50,5,0,555483.0,0.0,103.116,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,8,100000,50,1,0,518095.0,0.0,112.452,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,8,100000,50,2,0,508889.0,0.0,118.603,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,8,100000,50,3,0,517573.0,0.0,114.384,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,8,100000,50,4,0,627948.0,1.0,120.138,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,8,100000,50,5,0,740135.0,2.0,108.443,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,10,100000,50,1,0,612431.0,1.0,123.356,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,10,100000,50,2,0,614578.0,1.0,115.753,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,10,100000,50,3,0,464008.0,0.0,124.812,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,10,100000,50,4,0,584978.0,1.0,123.043,,
tiempo_vs_drones_b,instancias/PSP-UAV_02_b.txt,PSP-UAV_02_b,b,10,100000,50,5,0,1121315.0,6.0,121.999,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,2,100000,50,1,0,2080429.0,0.0,241.437,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,2,100000,50,2,0,2070343.0,0.0,232.274,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,2,100000,50,3,0,2078995.0,0.0,248.132,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,2,100000,50,4,0,2067426.0,0.0,246.746,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,2,100000,50,5,0,2068747.0,0.0,238.173,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,4,100000,50,1,0,1923064.0,0.0,259.398,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,4,100000,50,2,0,1939575.0,0.0,262.439,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,4,100000,50,3,0,1942478.0,0.0,256.148,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,4,100000,50,4,0,1955807.0,0.0,257.132,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,4,100000,50,5,0,1944195.0,0.0,256.962,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,6,100000,50,1,0,1779821.0,0.0,267.204,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,6,100000,50,2,0,1819528.0,0.0,270.834,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,6,100000,50,3,0,1826215.0,0.0,262.424,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,6,100000,50,4,0,1828978.0,0.0,279.699,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,6,100000,50,5,0,1812515.0,0.0,274.251,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,8,100000,50,1,0,1745438.0,0.0,283.47,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,8,100000,50,2,0,1725435.0,0.0,280.839,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,8,100000,50,3,0,1755606.0,0.0,287.197,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,8,100000,50,4,0,1682390.0,0.0,279.48,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,8,100000,50,5,0,1745654.0,0.0,281.551,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,10,100000,50,1,0,1645505.0,0.0,292.33,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,10,100000,50,2,0,1639449.0,0.0,292.715,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,10,100000,50,3,0,1717902.0,0.0,297.058,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,10,100000,50,4,0,1701535.0,0.0,298.915,,
tiempo_vs_drones_b,instancias/PSP-UAV_03_b.txt,PSP-UAV_03_b,b,10,100000,50,5,0,1673570.0,0.0,291.924,,
